# LAMMPS data file written by OVITO Basic 3.7.7
300 atoms
200 bonds
100 angles
2 atom types
1 bond types
1 angle types
0.277 143.024 xlo xhi
-0.037 143.375 ylo yhi
1.836 143.276 zlo zhi
 
Masses

1 15.9994  # O 
2 1.00794  # H

 
Atoms  # full
 
106 36 1 -1.1794 111.557 101.367 73.378
107 36 2 0.5897 111.023 100.788 73.994
108 36 2 0.5897 111.093 102.243 73.257
109 37 1 -1.1794 85.942 112.269 26.744
110 37 2 0.5897 86.934 112.352 26.847
111 37 2 0.5897 85.695 111.304 26.661
112 38 1 -1.1794 4.66 113.379 61.278
113 38 2 0.5897 5.497 113.925 61.235
114 38 2 0.5897 4.895 112.413 61.373
115 39 1 -1.1794 58.392 107.82 16.362
116 39 2 0.5897 58.974 108.55 16.005
117 39 2 0.5897 58.917 106.971 16.418
118 40 1 -1.1794 98.0 61.185 74.95
119 40 2 0.5897 98.33 61.816 74.247
120 40 2 0.5897 97.021 61.028 74.824
121 41 1 -1.1794 131.023 43.819 6.255
122 41 2 0.5897 130.099 43.436 6.283
123 41 2 0.5897 130.969 44.816 6.211
124 42 1 -1.1794 89.241 31.007 68.69
125 42 2 0.5897 88.34 31.441 68.708
126 42 2 0.5897 89.133 30.013 68.685
127 43 1 -1.1794 142.089 130.889 83.507
128 43 2 0.5897 141.157 131.252 83.483
129 43 2 0.5897 142.057 129.89 83.533
130 44 1 -1.1794 42.233 69.653 141.022
131 44 2 0.5897 42.982 69.066 141.329
132 44 2 0.5897 42.545 70.601 140.984
133 45 1 -1.1794 32.158 25.821 130.185
134 45 2 0.5897 31.898 24.856 130.217
135 45 2 0.5897 33.155 25.898 130.188
136 46 1 -1.1794 43.298 99.379 27.391
137 46 2 0.5897 42.637 98.659 27.603
138 46 2 0.5897 44.191 98.97 27.207
139 47 1 -1.1794 33.34 18.214 18.262
140 47 2 0.5897 32.499 17.686 18.376
141 47 2 0.5897 34.115 17.59 18.163
142 48 1 -1.1794 33.181 63.335 26.282
143 48 2 0.5897 33.157 64.276 25.943
144 48 2 0.5897 32.523 62.78 25.774
145 49 1 -1.1794 97.596 101.14 141.571
146 49 2 0.5897 98.076 100.777 140.772
147 49 2 0.5897 96.664 101.392 141.313
148 50 1 -1.1794 23.124 43.224 17.412
149 50 2 0.5897 22.372 42.658 17.073
150 50 2 0.5897 22.994 44.168 17.11
151 51 1 -1.1794 35.266 44.969 77.184
152 51 2 0.5897 34.573 44.247 77.169
153 51 2 0.5897 35.99 44.722 77.827
154 52 1 -1.1794 143.024 105.156 61.636
155 52 2 0.5897 142.808 106.092 61.917
156 52 2 0.5897 142.181 104.678 61.392
157 53 1 -1.1794 43.238 84.059 85.042
158 53 2 0.5897 43.294 84.936 84.564
159 53 2 0.5897 43.902 84.042 85.788
160 54 1 -1.1794 3.634 21.226 59.619
161 54 2 0.5897 4.309 21.852 59.229
162 54 2 0.5897 2.941 21.749 60.115
163 55 1 -1.1794 118.262 101.967 122.182
164 55 2 0.5897 117.481 101.421 121.877
165 55 2 0.5897 118.602 101.607 123.05
166 56 1 -1.1794 123.96 87.372 76.657
167 56 2 0.5897 123.944 86.453 77.053
168 56 2 0.5897 123.098 87.545 76.182
169 57 1 -1.1794 73.18 89.354 68.254
170 57 2 0.5897 73.883 88.642 68.269
171 57 2 0.5897 73.611 90.251 68.344
172 58 1 -1.1794 47.135 71.383 2.046
173 58 2 0.5897 47.027 72.355 1.836
174 58 2 0.5897 46.237 70.977 2.215
175 59 1 -1.1794 94.421 21.625 116.515
176 59 2 0.5897 93.559 21.2 116.789
177 59 2 0.5897 94.959 20.974 115.98
178 60 1 -1.1794 66.616 111.006 118.481
179 60 2 0.5897 65.781 111.423 118.122
180 60 2 0.5897 67.068 111.645 119.102
181 61 1 -1.1794 38.282 49.206 121.962
182 61 2 0.5897 39.212 49.515 121.762
183 61 2 0.5897 38.215 48.222 121.8
184 62 1 -1.1794 111.701 30.381 81.975
185 62 2 0.5897 110.855 30.779 82.327
186 62 2 0.5897 111.689 29.392 82.118
187 63 1 -1.1794 129.864 13.258 31.955
188 63 2 0.5897 129.891 14.206 32.272
189 63 2 0.5897 130.03 13.23 30.97
190 64 1 -1.1794 9.812 134.502 129.636
191 64 2 0.5897 10.161 134.796 128.746
192 64 2 0.5897 10.551 134.083 130.162
193 65 1 -1.1794 101.169 37.018 133.727
194 65 2 0.5897 100.799 36.105 133.556
195 65 2 0.5897 102.167 36.972 133.763
196 66 1 -1.1794 101.974 98.119 140.882
197 66 2 0.5897 102.714 98.41 140.273
198 66 2 0.5897 101.306 98.857 140.97
199 67 1 -1.1794 95.573 101.789 87.496
200 67 2 0.5897 95.811 101.966 86.541
201 67 2 0.5897 95.292 100.835 87.599
202 68 1 -1.1794 30.865 115.486 16.99
203 68 2 0.5897 30.59 116.447 16.953
204 68 2 0.5897 30.05 114.907 17.02
205 69 1 -1.1794 54.3 14.182 56.061
206 69 2 0.5897 53.992 13.251 56.256
207 69 2 0.5897 54.93 14.171 55.285
208 70 1 -1.1794 8.099 71.941 118.468
209 70 2 0.5897 7.744 72.661 119.064
210 70 2 0.5897 8.809 71.428 118.95
211 71 1 -1.1794 84.05 139.426 27.842
212 71 2 0.5897 84.662 138.647 27.704
213 71 2 0.5897 84.074 139.703 28.802
214 72 1 -1.1794 18.929 10.915 93.362
215 72 2 0.5897 19.697 10.996 93.999
216 72 2 0.5897 18.702 9.95 93.234
217 73 1 -1.1794 17.937 115.11 108.575
218 73 2 0.5897 18.417 114.371 108.1
219 73 2 0.5897 18.552 115.89 108.686
220 74 1 -1.1794 98.175 132.507 77.893
221 74 2 0.5897 97.593 131.85 77.413
222 74 2 0.5897 99.076 132.104 78.048
223 75 1 -1.1794 6.633 27.514 48.178
224 75 2 0.5897 6.732 28.005 47.313
225 75 2 0.5897 7.491 27.56 48.689
226 76 1 -1.1794 76.771 139.381 14.962
227 76 2 0.5897 76.116 139.042 15.638
228 76 2 0.5897 76.903 140.364 15.09
229 77 1 -1.1794 44.046 18.937 126.565
230 77 2 0.5897 43.062 18.764 126.622
231 77 2 0.5897 44.203 19.859 126.214
232 78 1 -1.1794 87.518 8.979 125.94
233 78 2 0.5897 87.763 8.695 125.013
234 78 2 0.5897 87.985 8.395 126.603
235 79 1 -1.1794 107.733 53.853 133.216
236 79 2 0.5897 108.563 54.106 132.717
237 79 2 0.5897 106.944 54.302 132.799
238 80 1 -1.1794 46.633 48.967 38.593
239 80 2 0.5897 47.235 49.014 39.391
240 80 2 0.5897 46.065 49.788 38.555
241 81 1 -1.1794 42.93 59.48 5.889
242 81 2 0.5897 42.629 60.069 5.139
243 81 2 0.5897 42.133 59.093 6.35
244 82 1 -1.1794 100.516 129.015 7.216
245 82 2 0.5897 99.926 128.386 6.708
246 82 2 0.5897 100.426 128.837 8.196
247 83 1 -1.1794 0.91 43.435 24.324
248 83 2 0.5897 0.277 44.208 24.372
249 83 2 0.5897 0.404 42.602 24.103
250 84 1 -1.1794 121.559 81.657 79.952
251 84 2 0.5897 122.137 80.854 79.799
252 84 2 0.5897 122.046 82.478 79.656
253 85 1 -1.1794 69.74 101.728 9.88
254 85 2 0.5897 70.033 100.973 10.468
255 85 2 0.5897 69.078 102.294 10.369
256 86 1 -1.1794 127.854 135.528 11.93
257 86 2 0.5897 127.035 135.73 12.468
258 86 2 0.5897 128.443 136.335 11.902
259 87 1 -1.1794 29.284 93.113 23.511
260 87 2 0.5897 29.506 93.981 23.068
261 87 2 0.5897 29.904 92.402 23.182
262 88 1 -1.1794 124.635 121.823 31.97
263 88 2 0.5897 125.429 122.322 31.621
264 88 2 0.5897 124.246 121.262 31.24
265 89 1 -1.1794 50.139 99.216 125.321
266 89 2 0.5897 50.925 99.249 124.703
267 89 2 0.5897 49.364 98.796 124.852
268 90 1 -1.1794 34.543 127.614 65.039
269 90 2 0.5897 34.562 126.82 65.648
270 90 2 0.5897 34.059 127.377 64.197
271 91 1 -1.1794 37.574 132.444 48.855
272 91 2 0.5897 36.693 132.572 49.311
273 91 2 0.5897 37.979 131.579 49.149
274 92 1 -1.1794 72.916 13.658 86.526
275 92 2 0.5897 73.588 13.993 85.866
276 92 2 0.5897 73.364 13.043 87.175
277 93 1 -1.1794 54.237 33.884 143.024
278 93 2 0.5897 54.336 32.896 142.905
279 93 2 0.5897 55.119 34.28 143.276
280 94 1 -1.1794 141.737 14.889 140.966
281 94 2 0.5897 142.483 14.402 141.42
282 94 2 0.5897 140.871 14.43 141.161
283 95 1 -1.1794 102.123 99.952 109.289
284 95 2 0.5897 102.747 99.708 110.031
285 95 2 0.5897 102.586 100.568 108.652
286 96 1 -1.1794 6.265 61.177 137.008
287 96 2 0.5897 7.204 61.12 137.347
288 96 2 0.5897 5.903 62.093 137.179
289 97 1 -1.1794 108.387 22.256 47.039
290 97 2 0.5897 108.76 23.168 46.864
291 97 2 0.5897 107.389 22.289 46.988
292 98 1 -1.1794 23.253 64.966 109.176
293 98 2 0.5897 24.099 64.756 109.667
294 98 2 0.5897 22.896 65.845 109.487
295 99 1 -1.1794 115.812 108.712 37.413
296 99 2 0.5897 115.954 109.573 36.923
297 99 2 0.5897 116.222 107.962 36.895
298 100 1 -1.1794 97.491 29.61 90.806
299 100 2 0.5897 96.858 28.843 90.704
300 100 2 0.5897 97.038 30.353 91.298
 
Bonds
 
1 1 1 2
2 1 1 3
3 1 4 5
4 1 4 6
5 1 7 8
6 1 7 9
7 1 10 11
8 1 10 12
9 1 13 14
10 1 13 15
11 1 16 17
12 1 16 18
13 1 19 20
14 1 19 21
15 1 22 23
16 1 22 24
17 1 25 26
18 1 25 27
19 1 28 29
20 1 28 30
21 1 31 32
22 1 31 33
23 1 34 35
24 1 34 36
25 1 37 38
26 1 37 39
27 1 40 41
28 1 40 42
29 1 43 44
30 1 43 45
31 1 46 47
32 1 46 48
33 1 49 50
34 1 49 51
35 1 52 53
36 1 52 54
37 1 55 56
38 1 55 57
39 1 58 59
40 1 58 60
41 1 61 62
42 1 61 63
43 1 64 65
44 1 64 66
45 1 67 68
46 1 67 69
47 1 70 71
48 1 70 72
49 1 73 74
50 1 73 75
51 1 76 77
52 1 76 78
53 1 79 80
54 1 79 81
55 1 82 83
56 1 82 84
57 1 85 86
58 1 85 87
59 1 88 89
60 1 88 90
61 1 91 92
62 1 91 93
63 1 94 95
64 1 94 96
65 1 97 98
66 1 97 99
67 1 100 101
68 1 100 102
69 1 103 104
70 1 103 105
71 1 106 107
72 1 106 108
73 1 109 110
74 1 109 111
75 1 112 113
76 1 112 114
77 1 115 116
78 1 115 117
79 1 118 119
80 1 118 120
81 1 121 122
82 1 121 123
83 1 124 125
84 1 124 126
85 1 127 128
86 1 127 129
87 1 130 131
88 1 130 132
89 1 133 134
90 1 133 135
91 1 136 137
92 1 136 138
93 1 139 140
94 1 139 141
95 1 142 143
96 1 142 144
97 1 145 146
98 1 145 147
99 1 148 149
100 1 148 150
101 1 151 152
102 1 151 153
103 1 154 155
104 1 154 156
105 1 157 158
106 1 157 159
107 1 160 161
108 1 160 162
109 1 163 164
110 1 163 165
111 1 166 167
112 1 166 168
113 1 169 170
114 1 169 171
115 1 172 173
116 1 172 174
117 1 175 176
118 1 175 177
119 1 178 179
120 1 178 180
121 1 181 182
122 1 181 183
123 1 184 185
124 1 184 186
125 1 187 188
126 1 187 189
127 1 190 191
128 1 190 192
129 1 193 194
130 1 193 195
131 1 196 197
132 1 196 198
133 1 199 200
134 1 199 201
135 1 202 203
136 1 202 204
137 1 205 206
138 1 205 207
139 1 208 209
140 1 208 210
141 1 211 212
142 1 211 213
143 1 214 215
144 1 214 216
145 1 217 218
146 1 217 219
147 1 220 221
148 1 220 222
149 1 223 224
150 1 223 225
151 1 226 227
152 1 226 228
153 1 229 230
154 1 229 231
155 1 232 233
156 1 232 234
157 1 235 236
158 1 235 237
159 1 238 239
160 1 238 240
161 1 241 242
162 1 241 243
163 1 244 245
164 1 244 246
165 1 247 248
166 1 247 249
167 1 250 251
168 1 250 252
169 1 253 254
170 1 253 255
171 1 256 257
172 1 256 258
173 1 259 260
174 1 259 261
175 1 262 263
176 1 262 264
177 1 265 266
178 1 265 267
179 1 268 269
180 1 268 270
181 1 271 272
182 1 271 273
183 1 274 275
184 1 274 276
185 1 277 278
186 1 277 279
187 1 280 281
188 1 280 282
189 1 283 284
190 1 283 285
191 1 286 287
192 1 286 288
193 1 289 290
194 1 289 291
195 1 292 293
196 1 292 294
197 1 295 296
198 1 295 297
199 1 298 299
200 1 298 300
 
Angles
 
1 1 2 1 3
2 1 5 4 6
3 1 8 7 9
4 1 11 10 12
5 1 14 13 15
6 1 17 16 18
7 1 20 19 21
8 1 23 22 24
9 1 26 25 27
10 1 29 28 30
11 1 32 31 33
12 1 35 34 36
13 1 38 37 39
14 1 41 40 42
15 1 44 43 45
16 1 47 46 48
17 1 50 49 51
18 1 53 52 54
19 1 56 55 57
20 1 59 58 60
21 1 62 61 63
22 1 65 64 66
23 1 68 67 69
24 1 71 70 72
25 1 74 73 75
26 1 77 76 78
27 1 80 79 81
28 1 83 82 84
29 1 86 85 87
30 1 89 88 90
31 1 92 91 93
32 1 95 94 96
33 1 98 97 99
34 1 101 100 102
35 1 104 103 105
36 1 107 106 108
37 1 110 109 111
38 1 113 112 114
39 1 116 115 117
40 1 119 118 120
41 1 122 121 123
42 1 125 124 126
43 1 128 127 129
44 1 131 130 132
45 1 134 133 135
46 1 137 136 138
47 1 140 139 141
48 1 143 142 144
49 1 146 145 147
50 1 149 148 150
51 1 152 151 153
52 1 155 154 156
53 1 158 157 159
54 1 161 160 162
55 1 164 163 165
56 1 167 166 168
57 1 170 169 171
58 1 173 172 174
59 1 176 175 177
60 1 179 178 180
61 1 182 181 183
62 1 185 184 186
63 1 188 187 189
64 1 191 190 192
65 1 194 193 195
66 1 197 196 198
67 1 200 199 201
68 1 203 202 204
69 1 206 205 207
70 1 209 208 210
71 1 212 211 213
72 1 215 214 216
73 1 218 217 219
74 1 221 220 222
75 1 224 223 225
76 1 227 226 228
77 1 230 229 231
78 1 233 232 234
79 1 236 235 237
80 1 239 238 240
81 1 242 241 243
82 1 245 244 246
83 1 248 247 249
84 1 251 250 252
85 1 254 253 255
86 1 257 256 258
87 1 260 259 261
88 1 263 262 264
89 1 266 265 267
90 1 269 268 270
91 1 272 271 273
92 1 275 274 276
93 1 278 277 279
94 1 281 280 282
95 1 284 283 285
96 1 287 286 288
97 1 290 289 291
98 1 293 292 294
99 1 296 295 297
100 1 299 298 300
 
